city,type,bedrooms,bathrooms,area,price
Nugegoda,land,0,0,1997,33600000.0
Galle,house,4,1,3261,59900000.0
Dehiwala,house,2,2,4923,123200000.0
Colombo,house,2,1,2754,95600000.0
Colombo,apartment,2,3,976,47400000.0
Rajagiriya,land,0,0,6672,134400000.0
Battaramulla,apartment,1,1,3949,120900000.0
Gampaha,house,1,1,829,15500000.0
Colombo,house,4,5,1061,47300000.0
Negombo,land,0,0,2841,35600000.0
Kurunegala,house,2,2,1125,18200000.0
Kurunegala,apartment,5,1,2081,40300000.0
Rajagiriya,house,2,2,1541,48100000.0
Nugegoda,apartment,2,1,4658,130400000.0
Kurunegala,land,0,0,3062,24600000.0
Nugegoda,apartment,2,3,3779,115300000.0
Gampaha,house,4,4,1662,36200000.0
Dehiwala,house,1,1,3147,84800000.0
Negombo,house,1,2,1669,34200000.0
Galle,house,4,2,3858,76600000.0
Dehiwala,apartment,1,2,2622,81100000.0
Battaramulla,apartment,3,2,4123,123100000.0
Kandy,house,5,5,1143,29800000.0
Kandy,land,0,0,4515,48100000.0
Rajagiriya,house,1,1,2372,69500000.0
Negombo,house,5,1,3720,78300000.0
Colombo,land,0,0,9772,234400000.0
Kandy,house,1,2,2094,36000000.0
Kurunegala,apartment,3,3,949,20900000.0
Gampaha,apartment,4,1,3442,68700000.0
Battaramulla,house,2,2,2525,67700000.0
Dehiwala,house,1,2,4585,113700000.0
Rajagiriya,house,5,5,2045,71000000.0
Battaramulla,house,3,1,1059,29600000.0
Battaramulla,land,0,0,3486,58700000.0
Rajagiriya,house,3,3,4157,124600000.0
Kandy,house,1,2,4779,77800000.0
Kandy,house,4,4,2742,56500000.0
Battaramulla,house,2,3,3582,90200000.0
Battaramulla,house,4,2,2101,61200000.0
Galle,house,4,4,772,23200000.0
Dehiwala,apartment,1,1,4480,134000000.0
Galle,house,1,2,1203,24900000.0
Nugegoda,apartment,3,2,3261,100300000.0
Kandy,house,5,6,4005,80200000.0
Kandy,apartment,4,2,1957,46100000.0
Battaramulla,house,4,4,1675,51800000.0
Kandy,house,2,1,4981,87200000.0
Battaramulla,apartment,4,2,3336,107800000.0
Battaramulla,house,2,3,2556,67200000.0
Battaramulla,house,4,5,4733,121200000.0
Dehiwala,land,0,0,4832,84200000.0
Gampaha,apartment,3,4,4581,87600000.0
Battaramulla,house,2,2,2822,72900000.0
Dehiwala,house,5,6,2300,72900000.0
Kurunegala,house,2,3,2781,39300000.0
Colombo,house,4,3,2844,112600000.0
Galle,house,2,1,1117,23000000.0
Rajagiriya,apartment,5,3,2978,115900000.0
Dehiwala,house,2,3,2584,68300000.0
Battaramulla,apartment,5,4,3381,112000000.0
Gampaha,apartment,5,5,2209,54700000.0
Negombo,apartment,2,2,811,23200000.0
Negombo,house,4,1,855,22900000.0
Kandy,apartment,5,5,2799,67600000.0
Rajagiriya,house,4,4,2977,92300000.0
Kandy,apartment,3,3,4723,102800000.0
Dehiwala,house,1,1,1177,31200000.0
Battaramulla,apartment,1,1,1975,61100000.0
Galle,house,2,1,4613,78600000.0
Kurunegala,land,0,0,3433,28100000.0
Negombo,house,3,1,3636,71100000.0
Colombo,land,0,0,7291,170400000.0
Nugegoda,house,2,2,3403,82300000.0
Kurunegala,apartment,2,1,1801,29900000.0
Battaramulla,house,5,1,1097,35100000.0
Kurunegala,house,1,2,3898,52700000.0
Kandy,house,4,3,2188,41800000.0
Negombo,house,3,3,1809,40200000.0
Negombo,house,3,4,4332,83300000.0
Negombo,house,5,6,2080,49600000.0
Kurunegala,house,2,1,2270,32700000.0
Colombo,house,3,4,2511,96900000.0
Nugegoda,apartment,5,6,4642,138100000.0
Colombo,apartment,4,2,942,46300000.0
Battaramulla,apartment,4,2,3205,98600000.0
Dehiwala,house,1,2,3393,86400000.0
Negombo,apartment,1,2,1318,32600000.0
Colombo,house,2,2,815,33600000.0
Colombo,apartment,3,2,3989,173500000.0
Galle,house,2,2,3275,61300000.0
Dehiwala,land,0,0,4232,70400000.0
Negombo,house,4,4,4221,86900000.0
Colombo,house,4,3,3608,135200000.0
Rajagiriya,house,2,3,3821,114800000.0
Negombo,apartment,5,3,3165,75900000.0
Nugegoda,house,4,5,3970,102800000.0
Battaramulla,apartment,3,1,3558,109600000.0
Kandy,apartment,1,2,2841,58700000.0
Dehiwala,house,2,3,4543,116800000.0
Negombo,house,1,1,4353,84500000.0
Colombo,house,4,4,1681,69200000.0
Dehiwala,house,3,4,4642,128000000.0
Negombo,house,3,3,3668,70600000.0
Nugegoda,house,3,1,1085,30900000.0
Rajagiriya,apartment,3,3,1688,61900000.0
Kurunegala,apartment,2,2,2568,41000000.0
Galle,apartment,1,1,3334,67000000.0
Gampaha,house,1,2,2507,40200000.0
Negombo,house,1,1,3446,64000000.0
Nugegoda,house,1,2,3988,95400000.0
Dehiwala,house,1,2,1280,35600000.0
Rajagiriya,apartment,1,1,1259,45800000.0
Kurunegala,house,4,3,1544,28800000.0
Galle,house,3,3,2788,53500000.0
Colombo,apartment,2,2,3463,145000000.0
Dehiwala,house,4,5,4075,110700000.0
Kurunegala,house,5,6,1832,36500000.0
Battaramulla,house,1,1,3525,89000000.0
Gampaha,apartment,1,2,4396,84300000.0
Gampaha,house,5,1,1459,31100000.0
Kurunegala,land,0,0,7030,60100000.0
Negombo,house,5,6,1872,47600000.0
Nugegoda,apartment,5,4,929,36400000.0
Negombo,house,1,1,3967,74400000.0
Nugegoda,apartment,4,3,2269,73300000.0
Battaramulla,house,2,3,1666,47700000.0
Negombo,house,4,3,4040,82900000.0
Battaramulla,house,3,2,1550,42900000.0
Rajagiriya,house,3,3,4007,125000000.0
Negombo,house,1,2,4214,79700000.0
Negombo,house,2,2,1915,39300000.0
Rajagiriya,house,5,6,2405,82100000.0
Negombo,apartment,1,2,2868,68000000.0
Rajagiriya,house,5,5,2238,73800000.0
Dehiwala,apartment,4,3,3154,102700000.0
Galle,house,5,3,1475,35700000.0
Battaramulla,apartment,2,1,1247,41700000.0
Colombo,land,0,0,7094,181200000.0
Negombo,apartment,5,3,2120,58700000.0
Nugegoda,house,4,1,2321,62900000.0
Rajagiriya,house,4,2,1013,36600000.0
Battaramulla,land,0,0,2529,41700000.0
Negombo,house,4,2,1947,43600000.0
Nugegoda,house,2,1,854,24700000.0
Galle,apartment,3,1,3018,67000000.0
Galle,land,0,0,6973,79400000.0
Galle,house,1,2,1768,35000000.0
Kurunegala,apartment,4,5,3932,70600000.0
Battaramulla,house,2,1,4551,117000000.0
Kurunegala,house,5,6,3567,57500000.0
Galle,apartment,2,2,758,20300000.0
Gampaha,land,0,0,4667,47600000.0
Kandy,apartment,3,3,1857,43400000.0
Kandy,house,1,1,1832,31300000.0
Kandy,apartment,1,2,2859,56800000.0
Rajagiriya,house,4,4,2647,81000000.0
Gampaha,apartment,4,4,2596,58000000.0
Galle,house,4,2,2542,50000000.0
Nugegoda,apartment,2,3,1694,50600000.0
Rajagiriya,house,3,1,979,31700000.0
Galle,land,0,0,2613,30600000.0
Galle,house,2,2,3559,63700000.0
Battaramulla,apartment,3,4,3087,94100000.0
Kandy,house,1,2,3380,56800000.0
Nugegoda,apartment,3,2,4262,120500000.0
Kandy,house,3,1,2810,48800000.0
Battaramulla,house,5,3,1922,53900000.0
Negombo,apartment,2,2,1198,31700000.0
Kurunegala,house,3,1,2370,34700000.0
Kandy,land,0,0,4944,56500000.0
Colombo,apartment,1,1,1298,56200000.0
Kurunegala,house,1,2,3171,42700000.0
Dehiwala,house,5,4,4121,111100000.0
Rajagiriya,house,3,1,2182,67700000.0
Kurunegala,house,4,3,1794,31600000.0
Galle,house,5,3,4462,83500000.0
Colombo,apartment,4,5,4446,200600000.0
Nugegoda,apartment,3,2,3292,102100000.0
Rajagiriya,house,3,4,1584,53400000.0
Nugegoda,house,1,1,3512,84400000.0
Nugegoda,house,4,2,3313,80500000.0
Battaramulla,house,1,2,808,22200000.0
Negombo,house,5,3,3602,73500000.0
Galle,house,5,4,1589,39900000.0
Colombo,apartment,1,1,1995,82800000.0
Gampaha,apartment,2,2,2076,40500000.0
Rajagiriya,house,5,3,3541,109100000.0
Nugegoda,apartment,4,3,2051,68600000.0
Colombo,house,1,2,4332,162400000.0
Dehiwala,house,2,2,2303,63300000.0
Colombo,land,0,0,8137,207500000.0
Nugegoda,house,5,4,2256,60900000.0
Battaramulla,house,2,1,4816,118200000.0
Battaramulla,house,4,3,1893,53300000.0
Rajagiriya,apartment,2,1,4826,159400000.0
Dehiwala,house,4,1,4574,121300000.0
Rajagiriya,house,1,1,2876,83800000.0
Gampaha,apartment,4,4,3826,76200000.0
Gampaha,house,5,5,4664,79800000.0
Kandy,house,2,3,2713,49600000.0
Kurunegala,house,2,2,4349,59900000.0
Rajagiriya,house,5,4,3332,104000000.0
Negombo,house,4,5,2852,61100000.0
Kandy,apartment,5,2,3650,80300000.0
Kurunegala,house,5,2,3163,46600000.0
Gampaha,house,1,2,2808,43600000.0
Dehiwala,land,0,0,6450,111200000.0
Galle,house,1,1,1704,30400000.0
Kurunegala,house,4,2,1279,23100000.0
Nugegoda,house,3,2,3275,79100000.0
Kurunegala,land,0,0,3742,32100000.0
Negombo,house,3,3,4805,98000000.0
Kurunegala,house,3,4,2705,40800000.0
Kurunegala,house,1,1,4394,54700000.0
Kandy,land,0,0,3846,41100000.0
Galle,house,5,3,2805,60200000.0
Battaramulla,house,3,3,1426,40700000.0
Negombo,house,1,2,2110,41900000.0
Kurunegala,apartment,3,2,1136,24000000.0
Battaramulla,house,2,1,1236,34900000.0
Gampaha,house,5,2,2810,54000000.0
Rajagiriya,house,4,4,3049,97300000.0
Nugegoda,house,1,1,1830,42800000.0
Gampaha,house,1,1,4442,68600000.0
Negombo,house,4,4,2521,56900000.0
Kurunegala,apartment,5,1,3471,58300000.0
Galle,house,1,2,3132,54900000.0
Colombo,house,5,1,4031,144100000.0
Kurunegala,house,4,1,754,15800000.0
Colombo,apartment,1,2,4970,218900000.0
Nugegoda,apartment,2,1,802,25700000.0
Negombo,house,1,2,2050,42100000.0
Dehiwala,land,0,0,5833,100000000.0
Battaramulla,house,3,1,2443,62300000.0
Dehiwala,house,1,1,2756,71000000.0
Nugegoda,land,0,0,9722,155700000.0
Kandy,apartment,1,2,4074,81500000.0
Dehiwala,house,4,5,4523,118600000.0
Battaramulla,house,4,1,3852,101800000.0
Dehiwala,apartment,4,2,2126,71900000.0
Kurunegala,apartment,3,1,2726,43300000.0
Kandy,land,0,0,2887,33700000.0
Nugegoda,house,5,4,4354,113100000.0
Nugegoda,apartment,5,6,2222,77800000.0
Negombo,house,2,3,755,19400000.0
Nugegoda,house,2,2,1860,49100000.0
Gampaha,house,5,1,1295,27000000.0
Dehiwala,apartment,1,1,4093,126700000.0
Rajagiriya,house,5,3,1503,53400000.0
Colombo,house,4,3,3661,137100000.0
Negombo,house,1,1,2236,41000000.0
Colombo,apartment,4,2,2007,93200000.0
Negombo,house,1,1,1664,31500000.0
Battaramulla,apartment,2,3,1116,38300000.0
Kurunegala,house,1,2,3243,40900000.0
Battaramulla,apartment,1,2,1971,60700000.0
Nugegoda,house,2,3,2746,71400000.0
Colombo,apartment,5,6,1352,68600000.0
Negombo,house,4,2,1453,35300000.0
Colombo,house,5,2,1685,71400000.0
Dehiwala,house,2,2,3140,87000000.0
Kandy,house,2,1,4021,71400000.0
Gampaha,house,2,3,926,20200000.0
Dehiwala,house,5,3,963,34400000.0
Dehiwala,house,5,1,1261,39700000.0
Negombo,house,5,3,2475,54200000.0
Negombo,house,1,1,3557,63200000.0
Nugegoda,house,3,1,3701,88600000.0
Dehiwala,apartment,3,4,3644,118900000.0
Nugegoda,land,0,0,4613,74500000.0
Kurunegala,apartment,3,1,1514,26700000.0
Dehiwala,apartment,2,2,3935,119900000.0
Battaramulla,apartment,5,2,2343,80400000.0
Rajagiriya,house,4,3,3362,101300000.0
Kandy,house,2,3,2540,46400000.0
Colombo,house,1,2,3131,109700000.0
Rajagiriya,apartment,3,4,1915,69600000.0
Kurunegala,land,0,0,1987,17000000.0
Nugegoda,apartment,5,2,4479,136200000.0
Battaramulla,house,5,3,2389,68500000.0
Rajagiriya,house,5,1,982,36700000.0
Dehiwala,house,3,1,3899,98500000.0
Negombo,apartment,5,4,1066,34000000.0
Rajagiriya,house,2,3,4863,147300000.0
Kurunegala,apartment,4,4,1848,36100000.0
Colombo,house,4,1,2082,80600000.0
Nugegoda,house,1,2,2888,72000000.0
Gampaha,house,2,3,983,20600000.0
Negombo,apartment,3,3,4883,112100000.0
Colombo,house,2,2,2749,98600000.0
Kurunegala,house,4,4,3265,48900000.0
Dehiwala,house,4,2,4591,120500000.0
Kurunegala,apartment,3,2,3362,54100000.0
Battaramulla,house,2,3,2594,66000000.0
Negombo,apartment,2,3,1301,32900000.0
Kandy,house,1,2,2696,48200000.0
Nugegoda,apartment,1,1,2070,59000000.0
Kurunegala,house,1,1,1150,15600000.0
Gampaha,house,3,2,4601,75700000.0
Nugegoda,house,3,4,2671,67000000.0
Kandy,house,4,3,3121,58200000.0
Battaramulla,apartment,5,2,2398,81100000.0
Negombo,apartment,2,2,3528,78100000.0
Nugegoda,house,3,1,1579,42000000.0
Dehiwala,apartment,1,2,2608,80900000.0
Rajagiriya,house,1,1,2005,59500000.0
Battaramulla,house,4,2,4814,120300000.0
Galle,house,4,2,2892,54500000.0
Gampaha,house,2,2,4839,80100000.0
Galle,house,5,2,1121,28300000.0
Colombo,apartment,5,4,1214,63100000.0
Nugegoda,house,4,3,4296,106700000.0
Battaramulla,house,5,5,900,35700000.0
Nugegoda,apartment,2,1,3129,94600000.0
Dehiwala,house,5,1,2665,75200000.0
Negombo,house,2,2,1750,36500000.0
Gampaha,house,2,2,4580,72800000.0
Battaramulla,house,3,3,1034,33000000.0
Colombo,house,5,2,2591,100900000.0
Kurunegala,house,3,4,3301,48400000.0
Colombo,house,2,2,2714,96300000.0
Dehiwala,apartment,4,4,773,33900000.0
Kurunegala,house,2,2,3292,44300000.0
Battaramulla,house,5,3,2055,62500000.0
Kandy,apartment,1,1,1531,32700000.0
Galle,house,2,3,4450,81600000.0
Nugegoda,house,3,1,2599,62600000.0
Negombo,apartment,5,2,1520,42700000.0
Gampaha,house,5,6,1740,39400000.0
Kandy,house,4,3,2186,45800000.0
Battaramulla,house,3,4,4775,120000000.0
Gampaha,house,5,3,2015,41400000.0
Battaramulla,house,5,4,3912,107300000.0
Nugegoda,apartment,1,1,1265,36500000.0
Kurunegala,house,5,1,856,17900000.0
Battaramulla,apartment,5,3,1548,52500000.0
Nugegoda,apartment,4,2,3794,116100000.0
Dehiwala,house,2,3,1348,39900000.0
Galle,house,2,3,4804,85700000.0
Colombo,house,2,2,4285,158300000.0
Negombo,house,5,5,2278,54200000.0
Kurunegala,house,3,2,2871,39300000.0
Gampaha,house,1,2,863,17000000.0
Kurunegala,house,5,2,3402,52300000.0
Rajagiriya,house,1,2,2006,58500000.0
Nugegoda,apartment,2,1,2715,81200000.0
Kurunegala,house,4,4,934,22100000.0
Rajagiriya,house,3,1,1615,50000000.0
Rajagiriya,apartment,1,2,2881,98100000.0
Galle,house,4,1,4057,77700000.0
Nugegoda,house,4,2,4353,105500000.0
Gampaha,house,3,4,3288,60500000.0
Nugegoda,house,1,1,2435,58800000.0
Gampaha,house,2,1,1257,23100000.0
Kandy,house,2,2,3579,62600000.0
Galle,house,1,1,2223,41100000.0
Nugegoda,house,2,2,4010,99800000.0
Battaramulla,house,2,1,2466,61200000.0
Kurunegala,house,3,2,2732,38500000.0
Nugegoda,land,0,0,2139,34900000.0
Kandy,land,0,0,4006,44100000.0
Dehiwala,house,3,4,1941,55100000.0
Negombo,apartment,1,2,3597,83100000.0
Colombo,house,1,1,3645,134100000.0
Negombo,land,0,0,7506,95200000.0
Dehiwala,apartment,1,2,3728,112500000.0
Colombo,house,2,2,1295,48900000.0
Kandy,apartment,5,4,4706,105500000.0
Gampaha,house,1,1,4097,65300000.0
Galle,house,4,1,3713,70700000.0
Galle,apartment,1,2,1787,40900000.0
Dehiwala,house,3,2,1519,42800000.0
Battaramulla,apartment,4,5,1683,57200000.0
Dehiwala,house,4,3,3169,92300000.0
Gampaha,land,0,0,1254,13100000.0
Battaramulla,house,2,1,3221,80000000.0
Battaramulla,house,5,4,861,33100000.0
Nugegoda,apartment,2,3,3035,86800000.0
Gampaha,house,2,2,3415,59000000.0
Kurunegala,house,2,3,4654,64000000.0
Galle,house,2,1,2387,44300000.0
Galle,land,0,0,6203,70400000.0
Negombo,house,5,2,2465,54200000.0
Kandy,house,4,3,1125,27300000.0
Colombo,house,5,1,3973,149100000.0
Kandy,house,2,1,897,18300000.0
Colombo,house,4,1,3545,126500000.0
Colombo,house,1,2,4542,156300000.0
Galle,house,5,4,3318,65300000.0
Colombo,land,0,0,4904,120900000.0
Rajagiriya,house,3,4,1926,62400000.0
Colombo,house,5,3,4312,164500000.0
Kurunegala,apartment,3,2,3538,58500000.0
Kurunegala,apartment,3,3,4129,66800000.0
Nugegoda,house,4,5,1410,44400000.0
Nugegoda,land,0,0,2210,36900000.0
Gampaha,apartment,5,6,2884,64200000.0
Battaramulla,house,5,2,1189,39400000.0
Gampaha,house,3,1,4493,69800000.0
Gampaha,house,3,4,4935,81800000.0
Kurunegala,house,4,3,1250,24600000.0
Battaramulla,apartment,3,1,3835,116500000.0
Nugegoda,house,5,3,2429,63800000.0
Nugegoda,apartment,4,5,1057,41000000.0
Rajagiriya,house,5,5,1416,51200000.0
Battaramulla,apartment,5,4,2124,72100000.0
Kandy,house,2,1,3678,64000000.0
Galle,apartment,3,1,947,23600000.0
Battaramulla,house,1,2,2026,50300000.0
Battaramulla,house,5,5,1673,55100000.0
Dehiwala,house,4,4,3704,99100000.0
Rajagiriya,house,2,2,3977,118200000.0
Gampaha,apartment,1,1,1126,21900000.0
Kurunegala,apartment,5,3,4227,73700000.0
Kurunegala,apartment,1,1,2678,39300000.0
Kurunegala,land,0,0,5389,44800000.0
Rajagiriya,apartment,5,5,3801,139400000.0
Dehiwala,apartment,2,3,1208,43100000.0
Rajagiriya,house,1,2,1753,54100000.0
Gampaha,house,2,1,2836,48100000.0
Dehiwala,apartment,3,4,4158,139700000.0
Galle,house,2,3,1451,31500000.0
Galle,house,3,4,1543,33100000.0
Negombo,land,0,0,9644,118000000.0
Dehiwala,apartment,3,1,4504,138200000.0
Rajagiriya,house,1,2,4716,134400000.0
Gampaha,land,0,0,2250,24600000.0
Battaramulla,house,2,1,2618,68600000.0
Kurunegala,house,1,1,4203,51400000.0
Rajagiriya,apartment,4,3,4994,175700000.0
Nugegoda,house,1,2,3571,88000000.0
Kurunegala,apartment,2,1,4736,71100000.0
Kurunegala,apartment,2,3,1613,29000000.0
Rajagiriya,land,0,0,9129,175400000.0
Rajagiriya,apartment,1,1,3607,119800000.0
Battaramulla,apartment,4,1,3487,102900000.0
Kandy,apartment,2,2,3944,83800000.0
Negombo,apartment,1,1,3412,74900000.0
Dehiwala,house,3,1,2466,65200000.0
Rajagiriya,apartment,1,2,3061,110400000.0
Negombo,house,4,2,3888,74900000.0
Kurunegala,land,0,0,2617,22600000.0
Nugegoda,house,5,1,1069,31500000.0
Colombo,apartment,1,2,2306,104600000.0
Gampaha,apartment,1,2,880,18800000.0
Battaramulla,apartment,5,4,787,32700000.0
Kandy,land,0,0,1473,16000000.0
Dehiwala,house,1,2,2161,59500000.0
Negombo,house,2,1,3870,76000000.0
Colombo,apartment,1,1,4978,213500000.0
Kurunegala,house,1,1,4537,58900000.0
Kandy,apartment,5,5,2421,59000000.0
Nugegoda,apartment,1,1,3652,107400000.0
Rajagiriya,apartment,3,4,2804,102800000.0
Dehiwala,house,1,2,3359,83100000.0
Kurunegala,house,1,2,3499,44000000.0
Negombo,house,3,1,3165,61400000.0
Colombo,house,1,2,2326,85900000.0
Galle,house,5,6,2118,49400000.0
Battaramulla,apartment,5,1,2065,65300000.0
Battaramulla,house,1,1,4974,117100000.0
Colombo,house,1,1,814,30100000.0
Nugegoda,house,1,2,1027,26600000.0
Battaramulla,house,4,1,2236,62300000.0
Gampaha,apartment,5,4,2590,55900000.0
Negombo,house,1,1,4940,93300000.0
Negombo,house,1,1,1413,28300000.0
Kandy,house,3,2,4240,72200000.0
Negombo,land,0,0,8915,115300000.0
Kurunegala,apartment,3,1,2264,37700000.0
Nugegoda,apartment,2,3,4709,141300000.0
Colombo,house,3,3,4677,166200000.0
Negombo,land,0,0,2946,37100000.0
Galle,house,5,5,4199,84800000.0
Kurunegala,apartment,5,5,2308,44300000.0
Nugegoda,land,0,0,9273,148300000.0
Nugegoda,house,4,3,4164,109100000.0
Nugegoda,house,1,2,4515,112200000.0
Gampaha,apartment,1,1,2533,48100000.0
Gampaha,house,5,1,4869,80100000.0
Dehiwala,land,0,0,2594,43400000.0
Colombo,house,4,5,4345,158100000.0
Gampaha,land,0,0,9338,95600000.0
Kurunegala,land,0,0,9734,79400000.0
Dehiwala,house,2,1,3701,99300000.0
Galle,house,4,1,2485,49200000.0
Rajagiriya,apartment,1,1,3290,116000000.0
Nugegoda,apartment,3,1,3249,93100000.0
Galle,apartment,4,3,4531,101700000.0
Gampaha,apartment,1,2,3196,61000000.0
Kandy,house,4,1,4654,81100000.0
Battaramulla,apartment,1,2,3360,104700000.0
Galle,apartment,1,1,4010,85000000.0
Kandy,house,2,1,3006,52200000.0
Colombo,house,2,3,3552,131300000.0
Dehiwala,land,0,0,7724,130100000.0
Dehiwala,apartment,4,4,3903,123000000.0
Rajagiriya,house,1,2,2410,71300000.0
Nugegoda,house,5,3,3831,98200000.0
Colombo,house,3,4,2885,106100000.0
Nugegoda,apartment,2,1,3228,91400000.0
Kandy,land,0,0,7209,77700000.0
Battaramulla,land,0,0,3256,55300000.0
Galle,house,1,1,3577,60400000.0
Kandy,house,2,3,2393,45700000.0
Battaramulla,house,1,1,811,21800000.0
Dehiwala,land,0,0,4716,85000000.0
Negombo,apartment,2,2,1774,41700000.0
Battaramulla,apartment,1,2,1535,48600000.0
Negombo,house,1,1,4525,83600000.0
Rajagiriya,house,2,2,3089,91100000.0
Dehiwala,house,2,3,3847,99400000.0
Nugegoda,house,4,2,1487,40700000.0
Gampaha,land,0,0,4480,47800000.0
Nugegoda,apartment,4,3,4308,125400000.0
Nugegoda,apartment,3,1,2451,71000000.0
Dehiwala,house,3,2,3730,96300000.0
Nugegoda,house,3,2,3716,91700000.0
Rajagiriya,apartment,4,1,4771,164700000.0
Dehiwala,apartment,4,5,4505,139000000.0
Nugegoda,apartment,1,2,4274,123300000.0
Kurunegala,house,5,4,4930,68500000.0
Kandy,apartment,4,4,4776,100900000.0
Negombo,apartment,2,1,2042,48600000.0
Galle,house,4,4,2486,52400000.0
Battaramulla,apartment,2,3,2706,85100000.0
Dehiwala,apartment,5,5,1582,62400000.0
Battaramulla,apartment,5,1,2195,69100000.0
Galle,house,3,4,4940,89400000.0
Kandy,house,5,3,2706,51600000.0
Battaramulla,land,0,0,7386,121200000.0
Kandy,apartment,3,4,2042,48700000.0
Kandy,house,5,2,1767,37800000.0
Gampaha,apartment,4,1,2839,57400000.0
Dehiwala,apartment,1,2,3864,115500000.0
Kandy,apartment,4,2,2654,59800000.0
Negombo,apartment,5,1,3811,94100000.0
Battaramulla,apartment,4,2,4067,119400000.0
Negombo,land,0,0,6064,73200000.0
Dehiwala,house,3,4,833,29400000.0
Nugegoda,house,1,1,4037,94500000.0
Galle,house,2,2,4725,82400000.0
Colombo,house,5,2,1215,50700000.0
Kandy,house,4,1,2789,49400000.0
Battaramulla,house,3,4,3532,93600000.0
Battaramulla,house,3,2,3189,82500000.0
Negombo,house,5,3,1694,39600000.0
Kandy,house,5,2,3564,67100000.0
Nugegoda,apartment,2,3,2483,71900000.0
Kandy,apartment,2,2,3357,69000000.0
Negombo,house,4,3,2307,51800000.0
Dehiwala,house,2,2,998,30500000.0
Battaramulla,apartment,5,4,1319,48400000.0
Dehiwala,house,3,2,4981,125100000.0
Rajagiriya,apartment,3,2,1264,50400000.0
Negombo,house,2,3,1164,25900000.0
Negombo,house,3,1,3166,62600000.0
Kurunegala,apartment,5,1,818,21100000.0
Galle,apartment,3,1,1456,33900000.0
Colombo,house,2,3,1285,50100000.0
Gampaha,house,3,2,3759,64400000.0
Nugegoda,land,0,0,3282,50200000.0
Gampaha,house,5,1,2343,43100000.0
Kurunegala,house,4,1,4428,62000000.0
Colombo,house,5,5,4049,159400000.0
Battaramulla,apartment,5,2,3157,99000000.0
Battaramulla,apartment,5,5,1570,57300000.0
Battaramulla,house,4,4,4974,126900000.0
Rajagiriya,apartment,1,1,1776,60200000.0
Negombo,house,5,2,3555,75200000.0
Gampaha,house,2,2,3202,51100000.0
Battaramulla,house,1,1,4350,101900000.0
Dehiwala,apartment,2,2,4186,126300000.0
Nugegoda,apartment,1,1,2414,67600000.0
Gampaha,house,2,1,4795,72500000.0
Kandy,house,3,4,4947,84200000.0
Negombo,apartment,5,2,2316,58900000.0
Nugegoda,land,0,0,9109,153400000.0
Colombo,house,2,2,3021,111300000.0
Colombo,house,4,1,3993,144100000.0
Negombo,house,4,2,3418,66600000.0
Battaramulla,apartment,3,2,3583,114700000.0
Kurunegala,house,3,1,1457,22200000.0
Kandy,house,1,1,3618,60300000.0
Colombo,apartment,4,1,2904,126800000.0
Negombo,apartment,3,2,1608,41900000.0
Rajagiriya,house,5,5,2311,76400000.0
Kandy,apartment,5,5,4632,101800000.0
Gampaha,house,3,1,1870,32400000.0
Nugegoda,apartment,4,1,3855,110100000.0
Battaramulla,house,1,1,3510,83400000.0
Kurunegala,house,1,1,4139,53600000.0
Colombo,house,4,4,3374,132900000.0
Battaramulla,house,5,6,2917,86900000.0
